GISJOIN,YEAR,STUSAB,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,PLACEA,TRACTA,BLKGRPA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AIHHTLI,AITS,ANRCA,CBSAA,CSAA,METDIVA,MEMI,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,UR,PCI,PUMA5A,GEOID,BTTRA,BTBGA,NAME_E,ALW1E001,NAME_M,ALW1M001
"G3700790","2015-2019","NC",,,"North Carolina","37","Greene County","079",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37079",,,"Greene County, North Carolina",39837,"Greene County, North Carolina",3130
"G3700810","2015-2019","NC",,,"North Carolina","37","Guilford County","081",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37081",,,"Guilford County, North Carolina",53261,"Guilford County, North Carolina",725
"G3700830","2015-2019","NC",,,"North Carolina","37","Halifax County","083",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37083",,,"Halifax County, North Carolina",35502,"Halifax County, North Carolina",1818
"G3700850","2015-2019","NC",,,"North Carolina","37","Harnett County","085",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37085",,,"Harnett County, North Carolina",53554,"Harnett County, North Carolina",1090
"G3700870","2015-2019","NC",,,"North Carolina","37","Haywood County","087",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37087",,,"Haywood County, North Carolina",51659,"Haywood County, North Carolina",2104
"G3700890","2015-2019","NC",,,"North Carolina","37","Henderson County","089",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37089",,,"Henderson County, North Carolina",55945,"Henderson County, North Carolina",1896
"G3700910","2015-2019","NC",,,"North Carolina","37","Hertford County","091",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37091",,,"Hertford County, North Carolina",41028,"Hertford County, North Carolina",2232
"G3700930","2015-2019","NC",,,"North Carolina","37","Hoke County","093",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37093",,,"Hoke County, North Carolina",48072,"Hoke County, North Carolina",1670
"G3700950","2015-2019","NC",,,"North Carolina","37","Hyde County","095",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37095",,,"Hyde County, North Carolina",39663,"Hyde County, North Carolina",6942
"G3700970","2015-2019","NC",,,"North Carolina","37","Iredell County","097",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37097",,,"Iredell County, North Carolina",60955,"Iredell County, North Carolina",1578
"G3700990","2015-2019","NC",,,"North Carolina","37","Jackson County","099",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37099",,,"Jackson County, North Carolina",47252,"Jackson County, North Carolina",3647
"G3701010","2015-2019","NC",,,"North Carolina","37","Johnston County","101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37101",,,"Johnston County, North Carolina",59865,"Johnston County, North Carolina",1752
"G3701030","2015-2019","NC",,,"North Carolina","37","Jones County","103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37103",,,"Jones County, North Carolina",38158,"Jones County, North Carolina",5628
"G3701050","2015-2019","NC",,,"North Carolina","37","Lee County","105",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37105",,,"Lee County, North Carolina",49994,"Lee County, North Carolina",2504
"G3701070","2015-2019","NC",,,"North Carolina","37","Lenoir County","107",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37107",,,"Lenoir County, North Carolina",39402,"Lenoir County, North Carolina",2060
"G3701090","2015-2019","NC",,,"North Carolina","37","Lincoln County","109",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37109",,,"Lincoln County, North Carolina",57536,"Lincoln County, North Carolina",2941
"G3701110","2015-2019","NC",,,"North Carolina","37","McDowell County","111",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37111",,,"McDowell County, North Carolina",43646,"McDowell County, North Carolina",2858
"G3701130","2015-2019","NC",,,"North Carolina","37","Macon County","113",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37113",,,"Macon County, North Carolina",45507,"Macon County, North Carolina",2267
"G3701150","2015-2019","NC",,,"North Carolina","37","Madison County","115",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37115",,,"Madison County, North Carolina",45873,"Madison County, North Carolina",3607
"G3701170","2015-2019","NC",,,"North Carolina","37","Martin County","117",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37117",,,"Martin County, North Carolina",40090,"Martin County, North Carolina",2822
"G3701190","2015-2019","NC",,,"North Carolina","37","Mecklenburg County","119",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37119",,,"Mecklenburg County, North Carolina",66641,"Mecklenburg County, North Carolina",899
"G3701210","2015-2019","NC",,,"North Carolina","37","Mitchell County","121",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37121",,,"Mitchell County, North Carolina",46103,"Mitchell County, North Carolina",3761
"G3701230","2015-2019","NC",,,"North Carolina","37","Montgomery County","123",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37123",,,"Montgomery County, North Carolina",44146,"Montgomery County, North Carolina",4539
"G3701250","2015-2019","NC",,,"North Carolina","37","Moore County","125",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37125",,,"Moore County, North Carolina",59963,"Moore County, North Carolina",2199
"G3701270","2015-2019","NC",,,"North Carolina","37","Nash County","127",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37127",,,"Nash County, North Carolina",49537,"Nash County, North Carolina",2067
"G3701290","2015-2019","NC",,,"North Carolina","37","New Hanover County","129",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37129",,,"New Hanover County, North Carolina",54891,"New Hanover County, North Carolina",1266
"G3701310","2015-2019","NC",,,"North Carolina","37","Northampton County","131",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37131",,,"Northampton County, North Carolina",37146,"Northampton County, North Carolina",1915
"G3701330","2015-2019","NC",,,"North Carolina","37","Onslow County","133",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37133",,,"Onslow County, North Carolina",50278,"Onslow County, North Carolina",1533
"G3701350","2015-2019","NC",,,"North Carolina","37","Orange County","135",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37135",,,"Orange County, North Carolina",71723,"Orange County, North Carolina",2633
"G3701370","2015-2019","NC",,,"North Carolina","37","Pamlico County","137",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37137",,,"Pamlico County, North Carolina",46728,"Pamlico County, North Carolina",3553
"G3701390","2015-2019","NC",,,"North Carolina","37","Pasquotank County","139",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37139",,,"Pasquotank County, North Carolina",50558,"Pasquotank County, North Carolina",2211
"G3701410","2015-2019","NC",,,"North Carolina","37","Pender County","141",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37141",,,"Pender County, North Carolina",57240,"Pender County, North Carolina",2805
"G3701430","2015-2019","NC",,,"North Carolina","37","Perquimans County","143",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37143",,,"Perquimans County, North Carolina",47162,"Perquimans County, North Carolina",3990
"G3701450","2015-2019","NC",,,"North Carolina","37","Person County","145",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37145",,,"Person County, North Carolina",51020,"Person County, North Carolina",2938
"G3701470","2015-2019","NC",,,"North Carolina","37","Pitt County","147",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37147",,,"Pitt County, North Carolina",47437,"Pitt County, North Carolina",1940
"G3701490","2015-2019","NC",,,"North Carolina","37","Polk County","149",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37149",,,"Polk County, North Carolina",48787,"Polk County, North Carolina",3356
"G3701510","2015-2019","NC",,,"North Carolina","37","Randolph County","151",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37151",,,"Randolph County, North Carolina",47288,"Randolph County, North Carolina",1253
"G3701530","2015-2019","NC",,,"North Carolina","37","Richmond County","153",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37153",,,"Richmond County, North Carolina",36148,"Richmond County, North Carolina",2885
"G3701550","2015-2019","NC",,,"North Carolina","37","Robeson County","155",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37155",,,"Robeson County, North Carolina",34976,"Robeson County, North Carolina",897
"G3701570","2015-2019","NC",,,"North Carolina","37","Rockingham County","157",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37157",,,"Rockingham County, North Carolina",43579,"Rockingham County, North Carolina",1195
"G3701590","2015-2019","NC",,,"North Carolina","37","Rowan County","159",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37159",,,"Rowan County, North Carolina",49842,"Rowan County, North Carolina",1831
"G3701610","2015-2019","NC",,,"North Carolina","37","Rutherford County","161",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37161",,,"Rutherford County, North Carolina",42608,"Rutherford County, North Carolina",1633
"G3701630","2015-2019","NC",,,"North Carolina","37","Sampson County","163",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37163",,,"Sampson County, North Carolina",42151,"Sampson County, North Carolina",1630
"G3701650","2015-2019","NC",,,"North Carolina","37","Scotland County","165",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37165",,,"Scotland County, North Carolina",37238,"Scotland County, North Carolina",2139
"G3701670","2015-2019","NC",,,"North Carolina","37","Stanly County","167",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37167",,,"Stanly County, North Carolina",52623,"Stanly County, North Carolina",1740
"G3701690","2015-2019","NC",,,"North Carolina","37","Stokes County","169",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37169",,,"Stokes County, North Carolina",48054,"Stokes County, North Carolina",2622
"G3701710","2015-2019","NC",,,"North Carolina","37","Surry County","171",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37171",,,"Surry County, North Carolina",43597,"Surry County, North Carolina",1779
"G3701730","2015-2019","NC",,,"North Carolina","37","Swain County","173",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37173",,,"Swain County, North Carolina",39317,"Swain County, North Carolina",3821
"G3701750","2015-2019","NC",,,"North Carolina","37","Transylvania County","175",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37175",,,"Transylvania County, North Carolina",50212,"Transylvania County, North Carolina",3624
"G3701770","2015-2019","NC",,,"North Carolina","37","Tyrrell County","177",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37177",,,"Tyrrell County, North Carolina",35300,"Tyrrell County, North Carolina",7576
"G3701790","2015-2019","NC",,,"North Carolina","37","Union County","179",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37179",,,"Union County, North Carolina",80033,"Union County, North Carolina",1581
"G3701810","2015-2019","NC",,,"North Carolina","37","Vance County","181",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37181",,,"Vance County, North Carolina",40529,"Vance County, North Carolina",2098
"G3701830","2015-2019","NC",,,"North Carolina","37","Wake County","183",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37183",,,"Wake County, North Carolina",80591,"Wake County, North Carolina",822
"G3701850","2015-2019","NC",,,"North Carolina","37","Warren County","185",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37185",,,"Warren County, North Carolina",36466,"Warren County, North Carolina",2306
"G3701870","2015-2019","NC",,,"North Carolina","37","Washington County","187",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37187",,,"Washington County, North Carolina",35979,"Washington County, North Carolina",5671
"G3701890","2015-2019","NC",,,"North Carolina","37","Watauga County","189",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37189",,,"Watauga County, North Carolina",47526,"Watauga County, North Carolina",2387
"G3701910","2015-2019","NC",,,"North Carolina","37","Wayne County","191",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37191",,,"Wayne County, North Carolina",44416,"Wayne County, North Carolina",1980
"G3701930","2015-2019","NC",,,"North Carolina","37","Wilkes County","193",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37193",,,"Wilkes County, North Carolina",44107,"Wilkes County, North Carolina",2135
"G3701950","2015-2019","NC",,,"North Carolina","37","Wilson County","195",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37195",,,"Wilson County, North Carolina",43877,"Wilson County, North Carolina",1694
"G3701970","2015-2019","NC",,,"North Carolina","37","Yadkin County","197",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37197",,,"Yadkin County, North Carolina",44682,"Yadkin County, North Carolina",2496
"G3701990","2015-2019","NC",,,"North Carolina","37","Yancey County","199",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37199",,,"Yancey County, North Carolina",42222,"Yancey County, North Carolina",2748
"G3800010","2015-2019","ND",,,"North Dakota","38","Adams County","001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US38001",,,"Adams County, North Dakota",56681,"Adams County, North Dakota",7493
"G3800030","2015-2019","ND",,,"North Dakota","38","Barnes County","003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US38003",,,"Barnes County, North Dakota",58365,"Barnes County, North Dakota",6566
"G3800050","2015-2019","ND",,,"North Dakota","38","Benson County","005",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US38005",,,"Benson County, North Dakota",47667,"Benson County, North Dakota",2998
"G3800070","2015-2019","ND",,,"North Dakota","38","Billings County","007",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US38007",,,"Billings County, North Dakota",75208,"Billings County, North Dakota",21732
"G3800090","2015-2019","ND",,,"North Dakota","38","Bottineau County","009",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US38009",,,"Bottineau County, North Dakota",60381,"Bottineau County, North Dakota",4308
"G3800110","2015-2019","ND",,,"North Dakota","38","Bowman County","011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US38011",,,"Bowman County, North Dakota",62442,"Bowman County, North Dakota",5601
"G3800130","2015-2019","ND",,,"North Dakota","38","Burke County","013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US38013",,,"Burke County, North Dakota",77232,"Burke County, North Dakota",6119
"G3800150","2015-2019","ND",,,"North Dakota","38","Burleigh County","015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US38015",,,"Burleigh County, North Dakota",71524,"Burleigh County, North Dakota",1646
"G3800170","2015-2019","ND",,,"North Dakota","38","Cass County","017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US38017",,,"Cass County, North Dakota",64482,"Cass County, North Dakota",1597
"G3800190","2015-2019","ND",,,"North Dakota","38","Cavalier County","019",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US38019",,,"Cavalier County, North Dakota",64798,"Cavalier County, North Dakota",6527
"G3800210","2015-2019","ND",,,"North Dakota","38","Dickey County","021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US38021",,,"Dickey County, North Dakota",65492,"Dickey County, North Dakota",4581
"G3800230","2015-2019","ND",,,"North Dakota","38","Divide County","023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US38023",,,"Divide County, North Dakota",62865,"Divide County, North Dakota",9586
"G3800250","2015-2019","ND",,,"North Dakota","38","Dunn County","025",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US38025",,,"Dunn County, North Dakota",76719,"Dunn County, North Dakota",14961
"G3800270","2015-2019","ND",,,"North Dakota","38","Eddy County","027",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US38027",,,"Eddy County, North Dakota",54868,"Eddy County, North Dakota",7558
"G3800290","2015-2019","ND",,,"North Dakota","38","Emmons County","029",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US38029",,,"Emmons County, North Dakota",55902,"Emmons County, North Dakota",3003
"G3800310","2015-2019","ND",,,"North Dakota","38","Foster County","031",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US38031",,,"Foster County, North Dakota",61425,"Foster County, North Dakota",5360
"G3800330","2015-2019","ND",,,"North Dakota","38","Golden Valley County","033",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US38033",,,"Golden Valley County, North Dakota",58690,"Golden Valley County, North Dakota",10183
"G3800350","2015-2019","ND",,,"North Dakota","38","Grand Forks County","035",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US38035",,,"Grand Forks County, North Dakota",54051,"Grand Forks County, North Dakota",1951
"G3800370","2015-2019","ND",,,"North Dakota","38","Grant County","037",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US38037",,,"Grant County, North Dakota",50938,"Grant County, North Dakota",7867
"G3800390","2015-2019","ND",,,"North Dakota","38","Griggs County","039",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US38039",,,"Griggs County, North Dakota",53565,"Griggs County, North Dakota",6972
"G3800410","2015-2019","ND",,,"North Dakota","38","Hettinger County","041",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US38041",,,"Hettinger County, North Dakota",60164,"Hettinger County, North Dakota",3607
"G3800430","2015-2019","ND",,,"North Dakota","38","Kidder County","043",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US38043",,,"Kidder County, North Dakota",54643,"Kidder County, North Dakota",8077
"G3800450","2015-2019","ND",,,"North Dakota","38","LaMoure County","045",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US38045",,,"LaMoure County, North Dakota",60806,"LaMoure County, North Dakota",6195
"G3800470","2015-2019","ND",,,"North Dakota","38","Logan County","047",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US38047",,,"Logan County, North Dakota",59375,"Logan County, North Dakota",7328
"G3800490","2015-2019","ND",,,"North Dakota","38","McHenry County","049",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US38049",,,"McHenry County, North Dakota",64179,"McHenry County, North Dakota",3027
"G3800510","2015-2019","ND",,,"North Dakota","38","McIntosh County","051",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US38051",,,"McIntosh County, North Dakota",52587,"McIntosh County, North Dakota",3768
"G3800530","2015-2019","ND",,,"North Dakota","38","McKenzie County","053",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US38053",,,"McKenzie County, North Dakota",77845,"McKenzie County, North Dakota",9537
"G3800550","2015-2019","ND",,,"North Dakota","38","McLean County","055",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US38055",,,"McLean County, North Dakota",68529,"McLean County, North Dakota",3443
"G3800570","2015-2019","ND",,,"North Dakota","38","Mercer County","057",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US38057",,,"Mercer County, North Dakota",82181,"Mercer County, North Dakota",6306
"G3800590","2015-2019","ND",,,"North Dakota","38","Morton County","059",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US38059",,,"Morton County, North Dakota",70556,"Morton County, North Dakota",4106
"G3800610","2015-2019","ND",,,"North Dakota","38","Mountrail County","061",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US38061",,,"Mountrail County, North Dakota",72147,"Mountrail County, North Dakota",4537
"G3800630","2015-2019","ND",,,"North Dakota","38","Nelson County","063",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US38063",,,"Nelson County, North Dakota",52039,"Nelson County, North Dakota",5928
"G3800650","2015-2019","ND",,,"North Dakota","38","Oliver County","065",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US38065",,,"Oliver County, North Dakota",78929,"Oliver County, North Dakota",5815
"G3800670","2015-2019","ND",,,"North Dakota","38","Pembina County","067",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US38067",,,"Pembina County, North Dakota",64549,"Pembina County, North Dakota",3415
"G3800690","2015-2019","ND",,,"North Dakota","38","Pierce County","069",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US38069",,,"Pierce County, North Dakota",55660,"Pierce County, North Dakota",6859
"G3800710","2015-2019","ND",,,"North Dakota","38","Ramsey County","071",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US38071",,,"Ramsey County, North Dakota",58910,"Ramsey County, North Dakota",5943
"G3800730","2015-2019","ND",,,"North Dakota","38","Ransom County","073",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US38073",,,"Ransom County, North Dakota",63903,"Ransom County, North Dakota",5063
"G3800750","2015-2019","ND",,,"North Dakota","38","Renville County","075",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US38075",,,"Renville County, North Dakota",73182,"Renville County, North Dakota",9671
"G3800770","2015-2019","ND",,,"North Dakota","38","Richland County","077",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US38077",,,"Richland County, North Dakota",61371,"Richland County, North Dakota",3616
"G3800790","2015-2019","ND",,,"North Dakota","38","Rolette County","079",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US38079",,,"Rolette County, North Dakota",43158,"Rolette County, North Dakota",3990
